version,source_batch,dataset,dataset_id,variant_family,variant,ari_mean,ari_std,n_runs,seeds,paired_control,paired_delta_ari,paired_delta_scope,gate_usage,gate_usage_semantics,input_protocol,readout,status,evidence_level,failure_diagnosis,source_artifact,notes
V18,V18/scmae_mainline_v2_2,iris,local__iris,learned,v18_full,0.5361753928740383,0.024756108879450175,3,123|42|7,scmae_only,-0.16770318929829087,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.14557; edge_retention_rate_mean=0.14557; abstention_rate_mean=0.16444,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,iris,local__iris,auxiliary,v18_leiden,0.3849893037596599,0.07453208527950192,3,123|42|7,scmae_only,-0.31888927841266923,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.14557; edge_retention_rate_mean=0.14557,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,iris,local__iris,auxiliary,v18_mask04,0.17162112447331354,0.2963792373142836,3,123|42|7,scmae_only,-0.5322574576990156,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.14431; edge_retention_rate_mean=0.14431; abstention_rate_mean=0.10889,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,iris,local__iris,auxiliary,v18_no_recurrence,0.4806894056370657,0.0356571455418452,3,123|42|7,scmae_only,-0.22318917653526343,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.11083; edge_retention_rate_mean=0.11083; abstention_rate_mean=0.27111,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,iris,local__iris,auxiliary,v18_no_stability,0.5294517365401147,0.020822800088617303,3,123|42|7,scmae_only,-0.17442684563221444,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.12298; edge_retention_rate_mean=0.12298; abstention_rate_mean=0.19111,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,iris,local__iris,random,v18_shuffled_E0,0.5019687441524434,0.03754520826863689,3,123|42|7,scmae_only,-0.2019098380198857,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.15605; edge_retention_rate_mean=0.15605; abstention_rate_mean=0.00444,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,static,latent_C_exactzero,0.5015051267538532,0.01962124574438949,3,123|42|7,scmae_only,-0.014537391862851967,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=0.99948; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,fixed,latent_GW_frozen,0.2020148138793952,0.019855496410914598,3,123|42|7,scmae_only,-0.3140277047373099,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.02450; edge_retention_rate_mean=0.02450; abstention_rate_mean=0.54175,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,auxiliary,latent_candidate_spectral,0.4996205417513487,0.02033084583137957,3,123|42|7,scmae_only,-0.016421976865356458,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=1.00000; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,self,scmae_only,0.5160425186167051,0.006852673418821955,3,123|42|7,,,,0/no gate field,No gate usage for scMAE-only or field absent,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_delta_not_available,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,learned,v18_full,0.5123778850587687,0.015969467124555034,3,123|42|7,scmae_only,-0.0036646335579364475,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.55661; edge_retention_rate_mean=0.55657; abstention_rate_mean=0.00030,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,auxiliary,v18_leiden,0.4730223311025488,0.0013619632666192814,3,123|42|7,scmae_only,-0.043020187514156316,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.55661; edge_retention_rate_mean=0.55657,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,auxiliary,v18_mask04,0.4697684703136941,0.006403732029920517,3,123|42|7,scmae_only,-0.04627404830301102,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.56064; edge_retention_rate_mean=0.56061; abstention_rate_mean=0.00004,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,auxiliary,v18_no_recurrence,0.5034443774596912,0.0257232926709722,3,123|42|7,scmae_only,-0.012598141157013965,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.64940; edge_retention_rate_mean=0.64937; abstention_rate_mean=0.00060,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,auxiliary,v18_no_stability,0.491038513997991,0.035558155892263694,3,123|42|7,scmae_only,-0.02500400461871416,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.60806; edge_retention_rate_mean=0.60803; abstention_rate_mean=0.00004,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,ISOLET,local__isolet,random,v18_shuffled_E0,0.15491610710483952,0.01197664012725016,3,123|42|7,scmae_only,-0.36112641151186564,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.44304; edge_retention_rate_mean=0.44301; abstention_rate_mean=0.00064,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,static,latent_C_exactzero,0.26275806711807964,0.02492033459380307,3,123|42|7,scmae_only,0.012521593497431482,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=0.99928; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,fixed,latent_GW_frozen,0.004531101383768991,0.0017392375324070228,3,123|42|7,scmae_only,-0.24570537223687916,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.01885; edge_retention_rate_mean=0.01885; abstention_rate_mean=0.54211,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,auxiliary,latent_candidate_spectral,0.26154115444970055,0.028093255610982467,3,123|42|7,scmae_only,0.011304680829052394,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=1.00000; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,self,scmae_only,0.25023647362064816,0.03982573759572994,3,123|42|7,,,,0/no gate field,No gate usage for scMAE-only or field absent,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_delta_not_available,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,learned,v18_full,0.2532043625957962,0.03563355268569569,3,123|42|7,scmae_only,0.0029678889751480475,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.60660; edge_retention_rate_mean=0.60655; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,auxiliary,v18_leiden,0.2677588990549317,0.012613746449479237,3,123|42|7,scmae_only,0.01752242543428356,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.60660; edge_retention_rate_mean=0.60655,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,auxiliary,v18_mask04,0.17393591841429132,0.011288853851424129,3,123|42|7,scmae_only,-0.07630055520635684,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.60382; edge_retention_rate_mean=0.60376; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,auxiliary,v18_no_recurrence,0.27156841410373406,0.01124677016033038,3,123|42|7,scmae_only,0.0213319404830859,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.64486; edge_retention_rate_mean=0.64480; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,auxiliary,v18_no_stability,0.25822574407277693,0.026058193891242105,3,123|42|7,scmae_only,0.007989270452128772,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.56638; edge_retention_rate_mean=0.56634; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,JapaneseVowels,local__japanesevowels,random,v18_shuffled_E0,0.06577202397273063,0.005688946227569398,3,123|42|7,scmae_only,-0.18446444964791753,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.46312; edge_retention_rate_mean=0.46309; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,static,latent_C_exactzero,0.001964336484001176,0.000916151825213673,3,123|42|7,scmae_only,0.0010689399284685283,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=0.99956; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,fixed,latent_GW_frozen,0.003393841497632524,0.006864567541725519,3,123|42|7,scmae_only,0.0024984449420998762,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.02303; edge_retention_rate_mean=0.02303; abstention_rate_mean=0.50227,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,auxiliary,latent_candidate_spectral,0.002092617226800205,0.0017740155425927235,3,123|42|7,scmae_only,0.0011972206712675573,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=1.00000; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,self,scmae_only,0.0008953965555326479,0.0008071259700037268,3,123|42|7,,,,0/no gate field,No gate usage for scMAE-only or field absent,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_delta_not_available,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,learned,v18_full,0.0006201033341127544,0.0010910773438651581,3,123|42|7,scmae_only,-0.0002752932214198935,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.39714; edge_retention_rate_mean=0.39714; abstention_rate_mean=0.00091,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,auxiliary,v18_leiden,0.0034487292476691202,0.0021516834491015218,3,123|42|7,scmae_only,0.0025533326921364724,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.39714; edge_retention_rate_mean=0.39714,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,auxiliary,v18_mask04,0.0036331429569402916,0.001838114243396426,3,123|42|7,scmae_only,0.0027377464014076438,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.40014; edge_retention_rate_mean=0.40014; abstention_rate_mean=0.00242,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,auxiliary,v18_no_recurrence,-2.183977603824541e-06,1.6522190707220945e-05,3,123|42|7,scmae_only,-0.0008975805331364724,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.43232; edge_retention_rate_mean=0.43232; abstention_rate_mean=0.01621,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,auxiliary,v18_no_stability,0.0022734189058405316,0.0024955618041774675,3,123|42|7,scmae_only,0.0013780223503078838,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.38787; edge_retention_rate_mean=0.38787; abstention_rate_mean=0.00030,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,labeled_faces_in_the_wild,local__labeled_faces_in_the_wild,random,v18_shuffled_E0,0.0002300779582160294,0.0004603160612598291,3,123|42|7,scmae_only,-0.0006653185973166185,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.41025; edge_retention_rate_mean=0.41024; abstention_rate_mean=0.00091,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,letter_recognition,local__letter_recognition,static,latent_C_exactzero,0.12104930000331475,0.0027478558522706807,3,123|42|7,scmae_only,-0.021890671857436858,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=0.99936; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,letter_recognition,local__letter_recognition,fixed,latent_GW_frozen,0.13950294181236536,0.0049522386686473244,3,123|42|7,scmae_only,-0.003437030048386247,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.01892; edge_retention_rate_mean=0.01892; abstention_rate_mean=0.56952,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,letter_recognition,local__letter_recognition,auxiliary,latent_candidate_spectral,0.11683449601937852,0.0018963899611978607,3,123|42|7,scmae_only,-0.026105475841373085,matched three-run group means; raw per-seed rows not in snapshot,edge_retention_rate_mean=1.00000; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,letter_recognition,local__letter_recognition,self,scmae_only,0.1429399718607516,0.005823690338301853,3,123|42|7,,,,0/no gate field,No gate usage for scMAE-only or field absent,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_delta_not_available,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,letter_recognition,local__letter_recognition,learned,v18_full,0.1176109899361679,0.002082305292817698,3,123|42|7,scmae_only,-0.0253289819245837,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.62585; edge_retention_rate_mean=0.62578; abstention_rate_mean=0.00003,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,149-dataset x 3-seed matrix,paired_neutral_or_small,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,letter_recognition,local__letter_recognition,auxiliary,v18_leiden,0.078240340310474,0.004705591511251367,3,123|42|7,scmae_only,-0.06469963155027761,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.62585; edge_retention_rate_mean=0.62578,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
V18,V18/scmae_mainline_v2_2,letter_recognition,local__letter_recognition,auxiliary,v18_mask04,0.0941613384445394,0.003424251658250434,3,123|42|7,scmae_only,-0.048778633416212205,matched three-run group means; raw per-seed rows not in snapshot,hard_open_rate_mean=0.62591; edge_retention_rate_mean=0.62584; abstention_rate_mean=0.00000,HardConcrete open/edge-retention/abstention diagnostics,v18_scmae_mainline_v2_2; nan_to_num_then_column_standard_scaler,active ARI; V18 also publishes all-row ARI and Leiden readout,completed,auxiliary V18 variant,paired_regression,V18/scmae_mainline_v2_2/v18_summary_v2_2.json,Auxiliary variants are retained in the long table; requested family columns use only the explicit mapping.
