model,dataset,seed_set,protocol,planned_action,status,reason
EDESC,hrvatin,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
EDESC,worm_neuron_cell,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,20newsgroups,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,banknote_authentication,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Baron_Human,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,birds_bones_and_living_habits,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,blood_transfusion_service_center,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,boston,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,breast_cancer_coimbra,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,breast_cancer_wisconsin_original,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
TableDC,breast_cancer_wisconsin_prognostic,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,breast_tissue,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Campbell,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,cardiovascular_study,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,cifar10,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,CIFAR10_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,classification_in_asteroseismology,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,cnae9,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,coil20,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,COIL20_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,credit_risk_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,crowdsourced_mapping,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,customer_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,date_fruit,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,dermatology,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,diabetic_retinopathy_debrecen,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,dilbert,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Drug_Consumption,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,dry_bean,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,durum_wheat_features,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,echocardiogram,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,ecoli,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,enron,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,epileptic_seizure_recognition,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,extyaleb,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,fabert,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,fashion_mnist,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,FashionMNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,fbis.wc,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,fetal_health_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,first-order-theorem-proving,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,flickr_material_database,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,fraud_detection_bank,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,gas-drift,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,gina_prior2,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,glass_identification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,har,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,harbermans_survival,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,hate_speech,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,heart_attack_analysis_prediction_dataset,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,heart_disease,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,hepatitis,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,htru2,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,human_stress_detection,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,image_segmentation,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,imdb,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Indian_pines,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,insurance_company_benchmark,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,ionosphere,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,iris,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,ISOLET,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
TableDC,JapaneseVowels,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,labeled_faces_in_the_wild,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,letter_recognition,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,magic_gamma_telescope,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,mammographic_mass,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,mfeat-factors,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,mfeat-fourier,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,mfeat-karhunen,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,mfeat-morphological,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,micro-mass,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,microbes,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,mnist64,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,MNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,mobile_price_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Mouse_retina,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
TableDC,music_genre_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,olivetti_faces,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,optical_recognition_of_handwritten_digits,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,orbit_classification_for_prediction_nasa,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,paris_housing_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,parkinsons,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,patient_treatment_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,PCam,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,pen_based_recognition_of_handwritten_digits,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,ph_recognition,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,pima_indians_diabetes_database,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,pistachio,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,planning_relax,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,poker-hand,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,predicting_pulsar_star,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,pumpkin_seeds,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,raisin,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,reuters,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,rice_dataset_cammeo_and_osmancik,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,rice_seed_gonen_jasmine,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,rmftsa_sleepdata,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,satellite_image,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,secom,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,seeds,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,seismic_bumps,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,sentiment_labeld_sentences,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,shuttle,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,siberian_weather_stats,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,skillcraft1_master_table_dataset,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,smoker_condition,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,sms_spam_collection,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
TableDC,spambase,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
TableDC,spectf_heart,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,statlog_german_credit,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,statlog_image_segmentation,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,steel-plates-fault,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,street_view_house_numbers,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,student_grade,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,synthetic_control,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,tamilnadu-electricity,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,tr45.wc,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,turkish_music_emotion,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,user_knowledge_modeling,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,vehicle,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,wall-robot-navigation,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,water_quality,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Waveform,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,weather,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,website_phishing,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,wine,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,wine_customer,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,wine_quality,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,wireless_indoor_localization,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,world12d,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,wos,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,yeast,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,zoo,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Blood_BoneMarrow,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Human_Pancreas_1,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Human_Pancreas_3,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Mouse_Pancreas_1,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,PRJNA895163,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,TabulaSapiens_Pancreas,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Bach,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Baron,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Guo,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Limb_Muscle,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Macosko,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Melanoma_5K,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Pollen,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
TableDC,Quake_10x_Spleen,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Quake_Smart-seq2_Lung,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Shekhar,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Tosches,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,Wang,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
TableDC,Young,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,hrvatin,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
TableDC,worm_neuron_cell,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,20newsgroups,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,banknote_authentication,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,Baron_Human,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,birds_bones_and_living_habits,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,blood_transfusion_service_center,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,boston,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,breast_cancer_coimbra,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,breast_cancer_wisconsin_original,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
ZEUS,breast_cancer_wisconsin_prognostic,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,breast_tissue,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,Campbell,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,cardiovascular_study,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,cifar10,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,CIFAR10_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,classification_in_asteroseismology,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,cnae9,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,coil20,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,COIL20_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,credit_risk_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,crowdsourced_mapping,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,customer_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,date_fruit,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,dermatology,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,diabetic_retinopathy_debrecen,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,dilbert,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,Drug_Consumption,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,dry_bean,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,durum_wheat_features,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,echocardiogram,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,ecoli,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,enron,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,epileptic_seizure_recognition,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,extyaleb,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,fabert,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,fashion_mnist,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,FashionMNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,fbis.wc,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,fetal_health_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,first-order-theorem-proving,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,flickr_material_database,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,fraud_detection_bank,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,gas-drift,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,gina_prior2,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,glass_identification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,har,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,harbermans_survival,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,hate_speech,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,heart_attack_analysis_prediction_dataset,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,heart_disease,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,hepatitis,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,htru2,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,human_stress_detection,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,image_segmentation,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,imdb,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,Indian_pines,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,insurance_company_benchmark,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,ionosphere,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,iris,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,ISOLET,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
ZEUS,JapaneseVowels,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,labeled_faces_in_the_wild,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,letter_recognition,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,magic_gamma_telescope,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,mammographic_mass,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,mfeat-factors,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,mfeat-fourier,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,mfeat-karhunen,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,mfeat-morphological,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,micro-mass,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,microbes,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,mnist64,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,MNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,mobile_price_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,Mouse_retina,"42,123,7",transductive,reuse_or_run,completed,historical reuse only where all target seeds and provenance are explicit
ZEUS,music_genre_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,olivetti_faces,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,optical_recognition_of_handwritten_digits,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,orbit_classification_for_prediction_nasa,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,paris_housing_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,parkinsons,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,patient_treatment_classification,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,PCam,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,pen_based_recognition_of_handwritten_digits,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,ph_recognition,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,pima_indians_diabetes_database,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,pistachio,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,planning_relax,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
ZEUS,poker-hand,"42,123,7",transductive,reuse_or_run,not_available,historical reuse only where all target seeds and provenance are explicit
